15 21 19 25 22 24 24 24 7	0.79
15 21 19 25 22 24 24 24 7 24 28 3 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 3 4 4 5 3 4 4 4 4	0.79
15 21 19 25 22 24 24 24 7 24 28 3 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 3 4 4 5 3 4 4 4 4 6 2 3 5 3 5 4 4 4 4 4 4 2	0.79 0.8 0.79
15 21 19 25 22 24 24 24 7 24 28 3 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 3 4 4 5 3 4 4 4 4 6 2 3 5 3 5 4 4 4 4 4 4 2 6 2 3 5 3 5 4 4 4 4 4 4 2	0.81 0.82 0.83 0.79 0.8 0.79
15 21 19 25 22 24 24 24 7 24 28 3 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 3 4 4 5 3 4 4 4 4 6 2 3 5 3 5 4 4 4 4 4 4 2 6 2 3 5 3 5 4 4 4 4 4 4 2 4 4 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 2 3 5 3 5 4 4	0.83 0.84 0.84 0.84 0.81 0.82 0.83 0.79 0.8 0.79
15 21 19 25 22 24 24 24 7 24 28 3 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 3 4 4 5 3 4 4 4 4 6 2 3 5 3 5 4 4 4 4 4 4 2 6 2 3 5 3 5 4 4 4 4 4 4 2 4 4 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 2 3 5 3 5 4 4 6 3 4 4 4 4 4 4 4 4 4 5	0.83 0.84 0.85 0.85 0.85 0.83 0.84 0.84 0.84 0.81 0.82 0.83 0.79 0.8 0.79
15 21 19 25 22 24 24 24 7 24 28 3 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 3 4 4 5 3 4 4 4 4 6 2 3 5 3 5 4 4 4 4 4 4 2 6 2 3 5 3 5 4 4 4 4 4 4 2 4 4 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 2 3 5 3 5 4 4 6 3 4 4 4 4 4 4 4 4 4 5 6 4 5 3 5 2 5 4 4 5 3 4	0.83 0.84 0.85 0.86 0.86 0.86 0.83 0.84 0.85 0.85 0.85 0.83 0.84 0.84 0.84 0.81 0.82 0.83 0.79 0.8 0.79
15 21 19 25 22 24 24 24 7 24 28 3 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 3 4 4 5 3 4 4 4 4 6 2 3 5 3 5 4 4 4 4 4 4 2 6 2 3 5 3 5 4 4 4 4 4 4 2 4 4 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 2 3 5 3 5 4 4 6 3 4 4 4 4 4 4 4 4 4 5 6 4 5 3 5 2 5 4 4 5 3 4 7 4 5 3 5 3 5 4 3 5 2 4	0.84 0.85 0.86 0.86 0.86 0.86 0.87 0.83 0.84 0.85 0.86 0.86 0.86 0.83 0.84 0.85 0.85 0.85 0.83 0.84 0.84 0.84 0.81 0.82 0.83 0.79 0.8 0.79
